timestamp,CHP_KWH,CHP_A,CHP_KW,CHP_VFD,QCH,TCHR,TCWS,TCHS,TCHS_SP,IPCT,CH_KW,TCWR_1,TCWR_2,TCWR_3,TCWR_4,TCWR_5,TCHD_cal,RT_cal,KWRT_cal,COP_cal
2020-07-29 06:00:00+00:00,710.5,44.5,25.4,40.2,798965.0519999999,9.872222222222225,23.87222222222222,5.677777777777777,4.444444444444445,1048.54,559.92,19.66666666666667,20.0,19.944444444444446,20.0,20.11111111111111,4.194444444444448,1108.2058610008826,0.5052490874703595,6.958943790682783
2020-07-29 06:15:00+00:00,710.5,44.7,26.0,40.2,804217.875,9.894444444444446,23.788888888888884,5.566666666666668,4.444444444444445,1092.85,583.64,19.66666666666667,20.166666666666668,19.833333333333332,20.11111111111111,20.33333333333333,4.3277777777777775,1150.9511401840828,0.5070936372734752,6.933630677964558
2020-07-29 06:30:00+00:00,710.5,44.6,25.9,40.2,798113.4269999999,9.705555555555556,23.788888888888884,5.46111111111111,4.444444444444445,1033.78,552.37,19.944444444444446,20.38888888888889,20.055555555555554,20.33333333333333,20.444444444444443,4.244444444444445,1120.220932958554,0.4930902322465676,7.130540761233006
2020-07-29 06:45:00+00:00,710.5,44.1,24.5,40.2,786474.5519999999,9.894444444444446,23.694444444444446,5.472222222222223,4.444444444444445,1004.06,537.19,19.66666666666667,20.055555555555554,19.833333333333332,20.055555555555554,20.27777777777778,4.4222222222222225,1150.120780776014,0.4670726839989319,7.527736304116727
2020-07-29 07:00:00+00:00,710.5,45.0,26.1,40.2,804217.875,10.016666666666667,23.84444444444445,5.738888888888888,4.444444444444445,1033.75,552.36,19.555555555555557,19.88888888888889,19.833333333333332,19.88888888888889,20.055555555555554,4.2777777777777795,1137.653886959877,0.48552552435438634,7.241637820535389
2020-07-29 07:15:00+00:00,710.5,44.1,25.0,40.2,791868.1769999999,10.150000000000002,23.95555555555556,5.438888888888888,4.444444444444445,1135.26,608.85,19.555555555555557,19.61111111111111,19.777777777777775,19.88888888888889,20.0,4.711111111111114,1233.6570658730163,0.49353261683719046,7.124149205238607
2020-07-29 07:30:00+00:00,710.5,44.3,25.4,40.2,789456.375,9.911111111111113,23.672222222222224,5.38888888888889,4.444444444444445,1091.6,582.9,19.499999999999996,20.0,19.72222222222222,19.944444444444446,20.11111111111111,4.522222222222223,1180.587686011905,0.4937371504941498,7.121197982531923
2020-07-29 07:45:00+00:00,710.5,45.2,27.0,40.2,812023.3019999999,10.166666666666664,23.977777777777774,5.744444444444446,4.444444444444445,1033.96,552.47,19.88888888888889,20.27777777777778,20.055555555555554,20.166666666666668,20.444444444444443,4.422222222222218,1187.482635934743,0.4652446977172982,7.557313425066622
2020-07-29 08:00:00+00:00,710.5,46.3,28.5,40.2,832037.625,10.372222222222224,24.544444444444448,5.5444444444444425,4.444444444444445,1215.62,656.62,19.88888888888889,20.33333333333333,20.11111111111111,20.222222222222225,20.38888888888889,4.827777777777781,1328.3375516699746,0.4943171253229294,7.1128427883275425
2020-07-29 08:15:00+00:00,710.5,45.9,28.2,40.2,825081.5519999999,10.444444444444443,24.62222222222222,5.627777777777779,4.444444444444445,1171.04,630.12,20.0,20.555555555555557,20.166666666666668,20.27777777777778,20.555555555555557,4.816666666666664,1314.2006642857132,0.47947015788679365,7.333094546480936
2020-07-29 08:30:00+00:00,710.5,44.5,26.0,40.2,802798.5,10.18888888888889,24.694444444444443,5.344444444444443,4.444444444444445,1212.06,654.5,20.222222222222225,20.72222222222222,20.33333333333333,20.555555555555557,20.777777777777782,4.844444444444447,1286.0822530864205,0.5089099071457445,6.9088849531731915
2020-07-29 08:45:00+00:00,710.5,44.7,25.8,40.2,798113.4269999999,10.172222222222224,24.73333333333333,5.438888888888888,4.444444444444445,1138.16,610.57,20.33333333333333,21.0,20.500000000000004,20.611111111111107,20.72222222222222,4.733333333333336,1249.2516163359794,0.488748617184731,7.193882246159005
2020-07-29 09:00:00+00:00,710.5,44.5,25.7,40.2,800384.4269999999,10.322222222222221,25.216666666666665,5.550000000000001,4.444444444444445,1108.59,593.0,20.444444444444443,20.611111111111107,20.944444444444443,20.666666666666668,20.833333333333332,4.77222222222222,1263.0993217096554,0.4694801032727583,7.489135270035664
2020-07-29 09:15:00+00:00,710.5,47.8,31.1,40.2,859005.75,10.950000000000001,25.433333333333334,5.677777777777777,4.444444444444445,1330.87,733.79,20.33333333333333,20.666666666666668,20.555555555555557,20.666666666666668,20.833333333333332,5.272222222222224,1497.6419325947977,0.4899635780954955,7.176043602397565
2020-07-29 09:30:00+00:00,710.5,48.0,30.8,40.2,860425.125,11.038888888888888,25.78333333333333,5.38888888888889,4.444444444444445,1394.25,779.21,20.444444444444443,20.833333333333332,20.611111111111107,20.72222222222222,21.0,5.649999999999998,1607.6064670138883,0.48470195659723503,7.253942246661145
2020-07-29 09:45:00+00:00,710.5,47.9,31.4,40.2,858011.0519999999,10.783333333333331,25.755555555555556,5.499999999999999,4.444444444444445,1362.56,756.5,20.444444444444443,20.833333333333332,20.666666666666668,20.72222222222222,20.888888888888886,5.283333333333332,1499.0603146164015,0.5046494744900126,6.967212248765721
2020-07-29 10:00:00+00:00,710.5,47.9,31.3,40.2,857302.5,10.716666666666665,25.85555555555556,5.38888888888889,4.444444444444445,1378.41,767.86,20.888888888888886,21.22222222222222,21.0,21.055555555555557,21.22222222222222,5.327777777777775,1510.4223572530857,0.5083743605308259,6.916163113200127
2020-07-29 10:15:00+00:00,710.5,47.8,31.2,40.2,858154.125,10.972222222222221,25.90555555555555,5.638888888888888,4.444444444444445,1378.41,767.86,20.888888888888886,21.38888888888889,20.944444444444443,21.22222222222222,21.555555555555557,5.333333333333333,1513.4993386243386,0.507340822955317,6.930252486915811
2020-07-29 10:30:00+00:00,710.5,47.9,30.9,40.2,858011.0519999999,10.950000000000001,26.288888888888884,5.438888888888888,4.444444444444445,1473.47,842.31,21.22222222222222,21.555555555555557,21.333333333333336,21.38888888888889,21.444444444444443,5.511111111111113,1563.688572134039,0.5386686422159241,6.527203784382569
2020-07-29 10:45:00+00:00,710.5,47.9,31.0,40.2,858011.0519999999,11.055555555555555,26.383333333333333,5.716666666666666,4.444444444444445,1375.46,765.74,21.555555555555557,21.999999999999996,21.555555555555557,21.833333333333332,22.11111111111111,5.3388888888888895,1514.8233042548502,0.5054979005466724,6.955518502050374
2020-07-29 11:00:00+00:00,710.6,47.9,31.0,40.2,859714.3019999999,11.277777777777777,26.888888888888893,5.616666666666666,4.444444444444445,1469.24,838.48,21.38888888888889,21.611111111111114,21.555555555555557,21.555555555555557,21.944444444444443,5.6611111111111105,1609.4372312940914,0.5209771364154463,6.748856627743089
2020-07-29 11:15:00+00:00,710.6,47.9,31.1,40.2,859005.75,11.205555555555556,27.066666666666666,5.58888888888889,4.444444444444445,1505.16,871.0,21.444444444444443,21.722222222222218,21.555555555555557,21.666666666666668,21.944444444444443,5.616666666666665,1595.4857680224864,0.54591524252802,6.440560230042552
